bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
co		1	19850719	19850629	BOE-A-1985-12534	
preambulo		1	19850719	19850629	BOE-A-1985-12534	
tpreliminar	TITULO PRELIMINAR	1	19850719	19850629	BOE-A-1985-12534	
aprimero	Artículo primero	2	20150528	20150527	BOE-A-2015-5794	
asegundo	Artículo segundo	2	19910225	19910225	BOE-A-1991-5257	
atercero	Artículo tercero	1	19850719	19850629	BOE-A-1985-12534	
acuarto	Artículo cuarto	1	19850719	19850629	BOE-A-1985-12534	
aquinto	Artículo quinto	1	19850719	19850629	BOE-A-1985-12534	
asexto	Artículo sexto	1	19850719	19850629	BOE-A-1985-12534	
aseptimo	Artículo séptimo	1	19850719	19850629	BOE-A-1985-12534	
aoctavo	Artículo octavo	1	19850719	19850629	BOE-A-1985-12534	
tprimero	TITULO I	1	19850719	19850629	BOE-A-1985-12534	
anoveno	Artículo noveno	2	19910225	19910225	BOE-A-1991-5257	
adiez	Artículo diez	1	19850719	19850629	BOE-A-1985-12534	
aonce	Artículo once	1	19850719	19850629	BOE-A-1985-12534	
adoce	Artículo doce	1	19850719	19850629	BOE-A-1985-12534	
atrece	Artículo trece	1	19850719	19850629	BOE-A-1985-12534	
tii	TITULO II	1	19850719	19850629	BOE-A-1985-12534	
acatorce	Artículo catorce	1	19850719	19850629	BOE-A-1985-12534	
aquince	Artículo quince	1	19850719	19850629	BOE-A-1985-12534	
adieciseis	Artículo dieciséis	1	19850719	19850629	BOE-A-1985-12534	
adiecisiete	Artículo diecisiete	1	19850719	19850629	BOE-A-1985-12534	
adieciocho	Artículo dieciocho	1	19850719	19850629	BOE-A-1985-12534	
adiecinueve	Artículo diecinueve	1	19850719	19850629	BOE-A-1985-12534	
aveinte	Artículo veinte	1	19850719	19850629	BOE-A-1985-12534	
aveintiuno	Artículo veintiuno	1	19850719	19850629	BOE-A-1985-12534	
aveintidos	Artículo veintidós	1	19850719	19850629	BOE-A-1985-12534	
aveintitres	Artículo veintitrés	1	19850719	19850629	BOE-A-1985-12534	
aveinticuatro	Artículo veinticuatro	1	19850719	19850629	BOE-A-1985-12534	
aveinticinco	Artículo veinticinco	1	19850719	19850629	BOE-A-1985-12534	
tiii	TITULO III	1	19850719	19850629	BOE-A-1985-12534	
aveintiseis	Artículo veintiséis	1	19850719	19850629	BOE-A-1985-12534	
aveintisiete	Artículo veintisiete	1	19850719	19850629	BOE-A-1985-12534	
aveintiocho	Artículo veintiocho	1	19850719	19850629	BOE-A-1985-12534	
aveintinueve	Artículo veintinueve	1	19850719	19850629	BOE-A-1985-12534	
atreinta	Artículo treinta	2	19880113	19871224	BOE-A-1987-28404	
atreintayuno	Artículo treinta y uno	1	19850719	19850629	BOE-A-1985-12534	
atreintaydos	Artículo treinta y dos	5	20190303	20190302	BOE-A-2019-2974	
atreintaytres	Artículo treinta y tres	1	19850719	19850629	BOE-A-1985-12534	
atreintaycuatro	Artículo treinta y cuatro	1	19850719	19850629	BOE-A-1985-12534	
tiv	TITULO IV	1	19850719	19850629	BOE-A-1985-12534	
atreintaycinco	Artículo treinta y cinco	1	19850719	19850629	BOE-A-1985-12534	
atreintayseis	Artículo treinta y seis	1	19850719	19850629	BOE-A-1985-12534	
atreintaysiete	Artículo treinta y siete	1	19850719	19850629	BOE-A-1985-12534	
atreintayocho	Artículo treinta y ocho	1	19850719	19850629	BOE-A-1985-12534	
atreintaynueve	Artículo treinta y nueve	1	19850719	19850629	BOE-A-1985-12534	
tv	TITULO V	1	19850719	19850629	BOE-A-1985-12534	
acuarenta	Artículo cuarenta	1	19850719	19850629	BOE-A-1985-12534	
acuarentayuno	Artículo cuarenta y uno	1	19850719	19850629	BOE-A-1985-12534	
acuarentaydos	Artículo cuarenta y dos	1	19850719	19850629	BOE-A-1985-12534	
acuarentaytres	Artículo cuarenta y tres	1	19850719	19850629	BOE-A-1985-12534	
acuarentaycuatro	Artículo cuarenta y cuatro	1	19850719	19850629	BOE-A-1985-12534	
acuarentaycinco	Artículo cuarenta y cinco	1	19850719	19850629	BOE-A-1985-12534	
tvi	TITULO VI	1	19850719	19850629	BOE-A-1985-12534	
