bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
pr	[preambulo]	1	20090401	20081119	BOE-A-2008-18634	
au	Artículo único	1	20090401	20081119	BOE-A-2008-18634	
da	Disposición adicional única	1	20090401	20081119	BOE-A-2008-18634	
dt	Disposición transitoria única	1	20090401	20081119	BOE-A-2008-18634	
dd	Disposición derogatoria única	1	20090401	20081119	BOE-A-2008-18634	
df	Disposición final primera	1	20090401	20081119	BOE-A-2008-18634	
df-2	Disposición final segunda	1	20090401	20081119	BOE-A-2008-18634	
df-3	Disposición final tercera	1	20090401	20081119	BOE-A-2008-18634	
fi	[firma]	1	20090401	20081119	BOE-A-2008-18634	
re	REGLAMENTO	1	20090401	20081119	BOE-A-2008-18634	
a1	Artículo 1	1	20090401	20081119	BOE-A-2008-18634	
a2	Artículo 2	1	20090401	20081119	BOE-A-2008-18634	
a3	Artículo 3	1	20090401	20081119	BOE-A-2008-18634	
a4	Artículo 4	1	20090401	20081119	BOE-A-2008-18634	
a5	Artículo 5	1	20090401	20081119	BOE-A-2008-18634	
a6	Artículo 6	1	20090401	20081119	BOE-A-2008-18634	
a7	Artículo 7	1	20090401	20081119	BOE-A-2008-18634	
a8	Artículo 8	1	20090401	20081119	BOE-A-2008-18634	
a9	Artículo 9	1	20090401	20081119	BOE-A-2008-18634	
a1-2	Artículo 10	1	20090401	20081119	BOE-A-2008-18634	
a1-3	Artículo 11	1	20090401	20081119	BOE-A-2008-18634	
a1-4	Artículo 12	1	20090401	20081119	BOE-A-2008-18634	
a1-5	Artículo 13	1	20090401	20081119	BOE-A-2008-18634	
a1-6	Artículo 14	1	20090401	20081119	BOE-A-2008-18634	
a1-7	Artículo 15	1	20090401	20081119	BOE-A-2008-18634	
a1-8	Artículo 16	1	20090401	20081119	BOE-A-2008-18634	
it	INSTRUCCIÓN TÉCNICA COMPLEMENTARIA EA-01	2	20090401	20081119	BOE-A-2008-18634	
it-2	INSTRUCCIÓN TÉCNICA COMPLEMENTARIA EA-02	2	20220810	20220802	BOE-A-2022-12925	
it-3	INSTRUCCIÓN TÉCNICA COMPLEMENTARIA EA-03	1	20090401	20081119	BOE-A-2008-18634	
it-4	INSTRUCCIÓN TÉCNICA COMPLEMENTARIA EA-04	1	20090401	20081119	BOE-A-2008-18634	
it-5	INSTRUCCIÓN TÉCNICA COMPLEMENTARIA EA-05	1	20090401	20081119	BOE-A-2008-18634	
it-6	INSTRUCCIÓN TÉCNICA COMPLEMENTARIA EA-06	1	20090401	20081119	BOE-A-2008-18634	
it-7	INSTRUCCIÓN TÉCNICA COMPLEMENTARIA EA-07	1	20090401	20081119	BOE-A-2008-18634	
